"Sex","Model_name","Parameter","rhat","ess_bulk"
"Male","m2_ArmSpan.Eth","b[2]",0.999900441728205,16683.2463872021
"Male","m2_ArmSpan.Eth","b[3]",0.99993190437634,13465.1797177248
"Male","m2_ArmSpan.Eth","b[4]",1.00018063605277,10757.0869089078
"Male","m2_ArmSpan.Eth","b[5]",0.999994393773526,16570.0636525331
"Male","m2_Leg.Eth","x[1]",1.00019436286161,14880.0334396466
"Male","m2_Leg.Eth","x[2]",1.00019426959499,15972.2898564298
"Male","m2_Leg.Eth","x[3]",1.00031517038092,16167.6788264774
"Male","m2_Leg.Eth","x[4]",1.00005590230933,16042.8765410984
"Male","m2_Leg.Eth","x[5]",1.00032142384733,16458.6359304606
"Male","m2_Leg.Eth","z[1]",1.00020020766171,10936.5640270693
"Male","m2_Leg.Eth","z[2]",1.00030258075289,12928.8336260094
"Male","m2_Leg.Eth","z[3]",1.00029629810738,14390.9969594701
"Male","m2_Leg.Eth","z[4]",1.0007980631811,16325.8234632356
"Male","m2_Leg.Eth","z[5]",1.00019595346744,18890.0586032232
"Male","m2_Leg.Eth","a",1.00028542220257,8421.43356153483
"Male","m2_Leg.Eth","sigma_b",1.00029127924721,7699.92357666183
"Male","m2_Leg.Eth","sigma_y",1.00033275651985,5995.75798077406
"Male","m2_Leg.Eth","sigma",1.00048610593755,18316.2800218933
"Male","m2_Leg.Eth","y[1]",1.00018449447138,8396.76098707683
"Male","m2_Leg.Eth","y[2]",1.00004531235578,10492.3747616835
"Male","m2_Leg.Eth","y[3]",1.00029633204828,10970.3360617284
"Male","m2_Leg.Eth","y[4]",1.00054413797828,12607.6473929923
"Male","m2_Leg.Eth","y[5]",1.00009448954426,14729.9581366777
"Male","m2_Leg.Eth","b[1]",1.00011415615848,13770.6079719592
"Male","m2_Leg.Eth","b[2]",1.00024159085508,13341.5593515546
"Male","m2_Leg.Eth","b[3]",1.00033065009657,15651.3444428168
"Male","m2_Leg.Eth","b[4]",1.0003163201977,15071.9333397753
"Male","m2_Leg.Eth","b[5]",1.00042368107981,16466.3964990576
"Male","m2_Femur.Eth","x[1]",1.00044228937857,14014.5832607071
"Male","m2_Femur.Eth","x[2]",1.00019023395248,15752.0723738913
"Male","m2_Femur.Eth","x[3]",1.00017299728326,17485.5667167397
"Male","m2_Femur.Eth","x[4]",1.00035357486965,15929.1692705309
"Male","m2_Femur.Eth","x[5]",1.00029203260809,17307.6180667136
"Male","m2_Femur.Eth","z[1]",0.999989754738567,11726.9832451188
"Male","m2_Femur.Eth","z[2]",1.00162412683293,14715.8800371597
"Male","m2_Femur.Eth","z[3]",1.00017440305451,15820.6755342061
"Male","m2_Femur.Eth","z[4]",1.00009384727583,18063.9046912714
"Male","m2_Femur.Eth","z[5]",1.00010479780013,19497.9507789711
"Male","m2_Femur.Eth","a",1.00037441299424,5676.94551779549
"Male","m2_Femur.Eth","sigma_b",1.00069624862187,6304.02328555618
"Male","m2_Femur.Eth","sigma_y",1.00093599297684,5631.68553907145
"Male","m2_Femur.Eth","sigma",1.00008277308065,16998.1886174911
"Male","m2_Femur.Eth","y[1]",1.00022113821125,6850.68499852733
"Male","m2_Femur.Eth","y[2]",1.00043957428147,8879.93725881598
"Male","m2_Femur.Eth","y[3]",1.00036893586224,10669.8337691641
"Male","m2_Femur.Eth","y[4]",1.00034087640333,11305.056077323
"Male","m2_Femur.Eth","y[5]",1.00036851353733,13573.543749066
"Male","m2_Femur.Eth","b[1]",1.00013247813447,9724.02617565826
"Male","m2_Femur.Eth","b[2]",1.00034793055221,9447.13873084176
"Male","m2_Femur.Eth","b[3]",1.00043240868855,10590.5934476771
"Male","m2_Femur.Eth","b[4]",1.00034523521707,9744.89690026477
"Male","m2_Femur.Eth","b[5]",1.00013652082913,11208.1426615741
"Male","m2_Tibia.Eth","x[1]",1.00020747891061,14100.1541379568
"Male","m2_Tibia.Eth","x[2]",1.00059289364895,14001.8056803551
"Male","m2_Tibia.Eth","x[3]",1.00050687559793,15374.1676172054
"Male","m2_Tibia.Eth","x[4]",1.00066391983918,11616.9835320358
"Male","m2_Tibia.Eth","x[5]",1.00020965057783,16443.6514336719
"Male","m2_Tibia.Eth","z[1]",1.00019818846355,9327.01835117248
"Male","m2_Tibia.Eth","z[2]",1.00032497511766,10073.2128008813
"Male","m2_Tibia.Eth","z[3]",1.00033440280146,11611.0414285237
"Male","m2_Tibia.Eth","z[4]",1.00049924099557,14283.6094024011
"Male","m2_Tibia.Eth","z[5]",1.00015441040905,19000.212705488
"Male","m2_Tibia.Eth","a",1.00039661469824,7963.22568658381
"Male","m2_Tibia.Eth","sigma_b",1.00104093433266,5892.58968181552
"Male","m2_Tibia.Eth","sigma_y",1.00080353894852,4407.50085736233
"Male","m2_Tibia.Eth","sigma",1.00001244481108,17271.371146882
"Male","m2_Tibia.Eth","y[1]",1.00046521462129,8424.7979317632
"Male","m2_Tibia.Eth","y[2]",1.00034951209612,6821.806474785
"Male","m2_Tibia.Eth","y[3]",1.00067194742031,8174.46588916777
"Male","m2_Tibia.Eth","y[4]",1.00056683188913,12126.9713766793
"Male","m2_Tibia.Eth","y[5]",1.00033514086126,16937.6717536876
"Male","m2_Tibia.Eth","b[1]",1.00023237452539,13505.0228634651
"Male","m2_Tibia.Eth","b[2]",1.00026132474159,11227.5824831804
"Male","m2_Tibia.Eth","b[3]",1.0002799202042,14669.9911114201
"Male","m2_Tibia.Eth","b[4]",1.00009651552829,9364.80627677209
"Male","m2_Tibia.Eth","b[5]",1.00028991155009,17534.6432102287
"Male","m2_Arm.Eth","x[1]",1.00051540098901,15914.1431571313
"Male","m2_Arm.Eth","x[2]",0.999976847409397,17987.2673784636
"Male","m2_Arm.Eth","x[3]",1.00029024159748,18017.5208589109
"Male","m2_Arm.Eth","x[4]",1.00008215821606,16442.3712458198
"Male","m2_Arm.Eth","x[5]",1.00048940946993,17320.5686763971
"Male","m2_Arm.Eth","z[1]",1.0002688419635,8997.72505707837
"Male","m2_Arm.Eth","z[2]",1.00013127405794,10712.3722268538
"Male","m2_Arm.Eth","z[3]",1.00004405305104,10595.4226879594
"Male","m2_Arm.Eth","z[4]",0.999879453474587,13595.6337438407
"Male","m2_Arm.Eth","z[5]",1.00027986766463,19750.0578249875
"Male","m2_Arm.Eth","a",1.00037555749455,7270.62462953473
"Male","m2_Arm.Eth","sigma_b",1.00030488266911,8955.07859933461
"Male","m2_Arm.Eth","sigma_y",1.00098928237017,4501.01547097659
"Male","m2_Arm.Eth","sigma",0.999871292392413,18128.1461502344
"Male","m2_Arm.Eth","y[1]",1.00054662961113,7249.53302438468
"Male","m2_Arm.Eth","y[2]",1.00005334036347,8723.30440197732
"Male","m2_Arm.Eth","y[3]",1.00012103122154,7087.61360759205
"Male","m2_Arm.Eth","y[4]",1.00022197580023,11897.2364875034
"Male","m2_Arm.Eth","y[5]",1.00006453776254,17369.6584780195
"Male","m2_Arm.Eth","b[1]",1.0005452485597,14775.2573361181
"Male","m2_Arm.Eth","b[2]",1.00019055580423,16371.1336267684
"Male","m2_Arm.Eth","b[3]",1.00050403789317,15786.2029974424
"Male","m2_Arm.Eth","b[4]",1.00011059915283,14237.9318231376
"Male","m2_Arm.Eth","b[5]",1.00010047026838,15350.3426693224
"Male","m2_Humerus.Eth","x[1]",1.00038754941235,15580.4394807059
"Male","m2_Humerus.Eth","x[2]",1.00029723447921,17241.424235081
"Male","m2_Humerus.Eth","x[3]",1.00027553436831,18951.4684616899
"Male","m2_Humerus.Eth","x[4]",1.00008123048092,17695.2926740051
"Male","m2_Humerus.Eth","x[5]",0.999988498990233,20118.3861797109
"Male","m2_Humerus.Eth","z[1]",1.00002228592592,9849.6901244785
"Male","m2_Humerus.Eth","z[2]",1.0002752544232,15730.2996369918
"Male","m2_Humerus.Eth","z[3]",1.00026925059441,14541.7722372836
"Male","m2_Humerus.Eth","z[4]",0.999887265881428,16990.3061331134
"Male","m2_Humerus.Eth","z[5]",1.00023314537524,21322.6581893767
"Male","m2_Humerus.Eth","a",1.00026627916743,7621.59624101352
"Male","m2_Humerus.Eth","sigma_b",0.999900317289669,8181.01110192266
"Male","m2_Humerus.Eth","sigma_y",1.00018594526068,5714.36252916294
"Male","m2_Humerus.Eth","sigma",0.999951806464941,20340.0388222579
"Male","m2_Humerus.Eth","y[1]",1.00017598507467,7605.80148640435
"Male","m2_Humerus.Eth","y[2]",0.999939217413354,13290.9053126254
"Male","m2_Humerus.Eth","y[3]",1.00043924901214,11870.8429197193
"Male","m2_Humerus.Eth","y[4]",1.00006426189339,14702.4452711146
"Male","m2_Humerus.Eth","y[5]",1.00019155188878,17607.3421305663
"Male","m2_Humerus.Eth","b[1]",1.00010616111196,14813.1692528173
"Male","m2_Humerus.Eth","b[2]",1.00005657902189,16115.7794545509
"Male","m2_Humerus.Eth","b[3]",1.00042477255258,17526.0479983547
"Male","m2_Humerus.Eth","b[4]",0.999984663657394,16000.026789733
"Male","m2_Humerus.Eth","b[5]",0.99998097076074,19044.2322970731
"Male","m2_ForearmL.Eth","x[1]",1.00027733731385,15258.6793389172
"Male","m2_ForearmL.Eth","x[2]",1.00019082080437,16409.3624641967
"Male","m2_ForearmL.Eth","x[3]",1.00028135044132,15271.7030376897
"Male","m2_ForearmL.Eth","x[4]",1.00052304088497,15916.2471249784
"Male","m2_ForearmL.Eth","x[5]",1.00016910523084,17784.9625555439
"Male","m2_ForearmL.Eth","z[1]",1.00023254437139,10108.1142322387
"Male","m2_ForearmL.Eth","z[2]",1.00045433471315,12086.8440089898
"Male","m2_ForearmL.Eth","z[3]",1.00036230887938,12929.3329202257
"Male","m2_ForearmL.Eth","z[4]",1.00003782133545,16229.4200786578
"Male","m2_ForearmL.Eth","z[5]",0.999982636684207,19502.4670197251
"Male","m2_ForearmL.Eth","a",1.00021168236212,8126.14709084429
"Male","m2_ForearmL.Eth","sigma_b",1.00008251530463,7492.32483297238
"Male","m2_ForearmL.Eth","sigma_y",1.00092706260093,4849.68697461375
"Male","m2_ForearmL.Eth","sigma",1.00021742595749,18610.187834322
"Male","m2_ForearmL.Eth","y[1]",1.00064787728217,8933.52153515402
"Male","m2_ForearmL.Eth","y[2]",1.00006344280194,8190.69297829803
"Male","m2_ForearmL.Eth","y[3]",1.00031132629475,9719.29228702514
"Male","m2_ForearmL.Eth","y[4]",1.00005195052678,14050.5525455022
"Male","m2_ForearmL.Eth","y[5]",1.00053791427424,16469.6449019137
"Male","m2_ForearmL.Eth","b[1]",1.00005349196332,13291.5817071013
"Male","m2_ForearmL.Eth","b[2]",1.00003724294467,15603.124899657
"Male","m2_ForearmL.Eth","b[3]",1.00030025696369,14271.9695860672
"Male","m2_ForearmL.Eth","b[4]",0.999952367564421,13366.3430929958
"Male","m2_ForearmL.Eth","b[5]",1.00009674391273,16652.0579161454
"Male","m2_FootLength.Eth","x[1]",1.00042906227897,12307.4882663576
"Male","m2_FootLength.Eth","x[2]",1.00035267768117,12987.9999680912
"Male","m2_FootLength.Eth","x[3]",1.00014890618747,13441.5404703381
"Male","m2_FootLength.Eth","x[4]",1.00099251936974,10987.4937040767
"Male","m2_FootLength.Eth","x[5]",1.00005404271209,14134.7383777913
"Male","m2_FootLength.Eth","z[1]",1.0006956844514,8154.57608223492
"Male","m2_FootLength.Eth","z[2]",1.00047117787039,10467.7722219557
"Male","m2_FootLength.Eth","z[3]",1.00105437309562,10684.6921019576
"Male","m2_FootLength.Eth","z[4]",1.00021611289178,10989.4697390178
"Male","m2_FootLength.Eth","z[5]",1.00025650562057,17704.33404186
"Male","m2_FootLength.Eth","a",1.00023486748743,6960.18888488703
"Male","m2_FootLength.Eth","sigma_b",1.00025124335429,5554.85595989979
"Male","m2_FootLength.Eth","sigma_y",1.0005522096472,4476.81682930177
"Male","m2_FootLength.Eth","sigma",1.00101061893209,13022.8807586613
"Male","m2_FootLength.Eth","y[1]",1.00001785379808,6203.90845982978
"Male","m2_FootLength.Eth","y[2]",1.00024189031184,7559.90549779702
"Male","m2_FootLength.Eth","y[3]",1.00076276186368,7237.42794867949
"Male","m2_FootLength.Eth","y[4]",1.00003648954454,9658.08504485872
"Male","m2_FootLength.Eth","y[5]",1.00031809911912,14005.9810510745
"Male","m2_FootLength.Eth","b[1]",1.00021043211316,8913.55574584877
"Male","m2_FootLength.Eth","b[2]",1.00015109549884,8150.46200198338
"Male","m2_FootLength.Eth","b[3]",1.00002365251004,7999.51234522868
"Male","m2_FootLength.Eth","b[4]",1.00103050963455,7773.92557972367
"Male","m2_FootLength.Eth","b[5]",1.00028589918607,10153.9611785909
"Male","m2_FootBreadth.Eth","x[1]",1.0001540004469,10115.8842802566
"Male","m2_FootBreadth.Eth","x[2]",1.00009525777019,9698.55304887697
"Male","m2_FootBreadth.Eth","x[3]",1.00032625312938,11082.6007443523
"Male","m2_FootBreadth.Eth","x[4]",1.00013298111267,9739.39653487625
"Male","m2_FootBreadth.Eth","x[5]",1.00027697912538,11178.0249254933
"Male","m2_FootBreadth.Eth","z[1]",1.00009814698537,11237.6534541084
"Male","m2_FootBreadth.Eth","z[2]",1.00025000702223,12946.9309467336
"Male","m2_FootBreadth.Eth","z[3]",1.00034146320011,13888.1020709032
"Male","m2_FootBreadth.Eth","z[4]",1.00035179168693,14147.7684801667
"Male","m2_FootBreadth.Eth","z[5]",1.00003872027474,15801.2320095696
"Male","m2_FootBreadth.Eth","a",1.00070405092044,6938.83475596761
"Male","m2_FootBreadth.Eth","sigma_b",1.00066802797831,4060.23748992702
"Male","m2_FootBreadth.Eth","sigma_y",1.00035463006006,6094.48168630378
"Male","m2_FootBreadth.Eth","sigma",1.00003598660585,12346.1354562337
"Male","m2_FootBreadth.Eth","y[1]",1.00015503979399,8958.34455047986
"Male","m2_FootBreadth.Eth","y[2]",1.00026648164394,12013.1176998529
"Male","m2_FootBreadth.Eth","y[3]",1.00017923317723,10110.1428574436
"Male","m2_FootBreadth.Eth","y[4]",1.00047325411946,13356.8263917396
"Male","m2_FootBreadth.Eth","y[5]",1.00044808978151,13293.1722534912
"Male","m2_FootBreadth.Eth","b[1]",1.00024798399473,8846.75334925527
"Male","m2_FootBreadth.Eth","b[2]",1.00035871751851,6462.85459055444
"Male","m2_FootBreadth.Eth","b[3]",1.00038287492024,9669.21787917712
"Male","m2_FootBreadth.Eth","b[4]",1.00036082585146,8788.0161709223
"Male","m2_FootBreadth.Eth","b[5]",1.00004220324625,7896.76565266545
"Male","m2_HandLength.Eth","x[1]",0.999962012932541,13598.7119097114
"Male","m2_HandLength.Eth","x[2]",1.00000382131409,16053.2212262175
"Male","m2_HandLength.Eth","x[3]",1.00004897353291,16279.593354039
"Male","m2_HandLength.Eth","x[4]",1.00027432186409,14661.5570880493
"Male","m2_HandLength.Eth","x[5]",1.00074742366312,18339.4178687748
"Male","m2_HandLength.Eth","z[1]",1.00013367671016,8509.8421404017
"Male","m2_HandLength.Eth","z[2]",1.00033351342882,10023.6055866493
"Male","m2_HandLength.Eth","z[3]",0.99999519409256,10799.0914416911
"Male","m2_HandLength.Eth","z[4]",1.00028419663257,12446.1109236833
"Male","m2_HandLength.Eth","z[5]",1.00086992437367,19259.0268058241
"Male","m2_HandLength.Eth","a",1.0003077205629,7920.41519726858
"Male","m2_HandLength.Eth","sigma_b",1.00023424605498,7363.18152794688
"Male","m2_HandLength.Eth","sigma_y",1.00065356192328,4954.20786129189
"Male","m2_HandLength.Eth","sigma",1.00028920601193,16293.5153768274
"Male","m2_HandLength.Eth","y[1]",1.00033483557971,7902.16486879976
"Male","m2_HandLength.Eth","y[2]",1.00043675517674,7279.15692320666
"Male","m2_HandLength.Eth","y[3]",1.00013821325059,8051.28072133774
"Male","m2_HandLength.Eth","y[4]",0.999868812175379,11326.1514201504
"Male","m2_HandLength.Eth","y[5]",1.00140362834273,16337.8150796449
"Male","m2_HandLength.Eth","b[1]",0.999969305779172,12053.2002350777
"Male","m2_HandLength.Eth","b[2]",0.99996916999507,16256.3575046345
"Male","m2_HandLength.Eth","b[3]",1.00005868984405,16547.5379471398
"Male","m2_HandLength.Eth","b[4]",1.00006817806222,11965.9048945407
"Male","m2_HandLength.Eth","b[5]",1.00027245307069,16720.3640969491
"Male","m2_HandBreadth.Eth","x[1]",1.00026238183665,10790.5406954527
"Male","m2_HandBreadth.Eth","x[2]",1.00034562776621,12164.1875151276
"Male","m2_HandBreadth.Eth","x[3]",0.999990877973892,11169.4807264988
"Male","m2_HandBreadth.Eth","x[4]",1.00028161138895,10649.8908034658
"Male","m2_HandBreadth.Eth","x[5]",1.00047303829927,13810.6848239258
"Male","m2_HandBreadth.Eth","z[1]",1.00009070901584,7917.01941954348
"Male","m2_HandBreadth.Eth","z[2]",1.00075651972017,10488.19351881
"Male","m2_HandBreadth.Eth","z[3]",1.0004076514963,10938.8335311556
"Male","m2_HandBreadth.Eth","z[4]",1.00063927069916,12505.1955727203
"Male","m2_HandBreadth.Eth","z[5]",1.0002475056274,20335.2879675853
"Male","m2_HandBreadth.Eth","a",1.00023268269607,7476.45556849042
"Male","m2_HandBreadth.Eth","sigma_b",1.00021830241949,4615.41504606663
"Male","m2_HandBreadth.Eth","sigma_y",1.00120663235613,5642.65296894308
"Male","m2_HandBreadth.Eth","sigma",1.00024350298176,15538.9869233153
"Male","m2_HandBreadth.Eth","y[1]",1.00037192628472,8112.29491836772
"Male","m2_HandBreadth.Eth","y[2]",1.00062593567321,10786.6049169235
"Male","m2_HandBreadth.Eth","y[3]",1.00031825459867,7856.96351520552
"Male","m2_HandBreadth.Eth","y[4]",0.999994803296999,10924.7568080944
"Male","m2_HandBreadth.Eth","y[5]",1.00071606193334,16824.5217623379
"Male","m2_HandBreadth.Eth","b[1]",1.0003060638309,10526.4400887213
"Male","m2_HandBreadth.Eth","b[2]",1.00026522358999,11606.9250783229
"Male","m2_HandBreadth.Eth","b[3]",1.0002466271536,6705.91225566297
"Male","m2_HandBreadth.Eth","b[4]",1.0000854133046,8980.06896971402
"Male","m2_HandBreadth.Eth","b[5]",1.00000566075355,13058.6131426625
"Male","m2_Finger.Eth","x[1]",1.00024402607379,17198.3975700078
"Male","m2_Finger.Eth","x[2]",1.00013068014401,18934.1895827822
"Male","m2_Finger.Eth","x[3]",1.00028600519539,17942.9264308374
"Male","m2_Finger.Eth","x[4]",1.00052993007673,16694.8805626917
"Male","m2_Finger.Eth","x[5]",1.00083330856968,20273.6135258939
"Male","m2_Finger.Eth","z[1]",1.00085400439193,7249.44807116198
"Male","m2_Finger.Eth","z[2]",1.00033133633832,9034.91833651212
"Male","m2_Finger.Eth","z[3]",1.00056517897729,9647.36566744791
"Male","m2_Finger.Eth","z[4]",1.00132698984605,10933.67359006
"Male","m2_Finger.Eth","z[5]",1.00033979117295,19601.6763235617
"Male","m2_Finger.Eth","a",1.00132701838562,7070.80679427873
"Male","m2_Finger.Eth","sigma_b",1.00057318104494,8500.05078979342
"Male","m2_Finger.Eth","sigma_y",1.00161168906012,5311.97086785537
"Male","m2_Finger.Eth","sigma",1.00004360926829,17325.9305620886
"Male","m2_Finger.Eth","y[1]",1.0013478053103,7129.99431754254
"Male","m2_Finger.Eth","y[2]",1.00098598085184,7971.88829754678
"Male","m2_Finger.Eth","y[3]",1.00081690968894,8020.55549940049
"Male","m2_Finger.Eth","y[4]",1.00110494609062,10620.6470659039
"Male","m2_Finger.Eth","y[5]",1.00117822268399,17037.7493514205
"Male","m2_Finger.Eth","b[1]",1.00004833440867,16005.6984739985
"Male","m2_Finger.Eth","b[2]",1.00029691929108,18443.2068685149
"Male","m2_Finger.Eth","b[3]",0.999995797151728,17242.3726703273
"Male","m2_Finger.Eth","b[4]",1.00023405758349,13802.0809221145
"Male","m2_Finger.Eth","b[5]",1.00070519363955,18970.1716164691
"Male","m2_Biiliac.Eth","x[1]",1.00008851373568,8351.0721258304
"Male","m2_Biiliac.Eth","x[2]",1.00011074408908,10499.9016249684
"Male","m2_Biiliac.Eth","x[3]",1.00030243083545,10179.6513986164
"Male","m2_Biiliac.Eth","x[4]",1.00011733935115,9979.46085704804
"Male","m2_Biiliac.Eth","x[5]",1.00004433164282,11554.5452349513
"Male","m2_Biiliac.Eth","z[1]",1.0003960333232,6716.37735750751
"Male","m2_Biiliac.Eth","z[2]",1.00035836014699,9156.87880748495
"Male","m2_Biiliac.Eth","z[3]",1.00049043593575,10076.959869931
"Male","m2_Biiliac.Eth","z[4]",1.00009707382733,10311.5315381582
"Male","m2_Biiliac.Eth","z[5]",1.00014501480886,14310.0595843534
"Male","m2_Biiliac.Eth","a",1.00089752354101,6803.28982213269
"Male","m2_Biiliac.Eth","sigma_b",1.00042867733045,4819.03638365242
"Male","m2_Biiliac.Eth","sigma_y",1.00004817601787,5840.79874210595
"Male","m2_Biiliac.Eth","sigma",1.00028807742628,14238.5060267488
"Male","m2_Biiliac.Eth","y[1]",1.00029402186341,7850.12016458738
"Male","m2_Biiliac.Eth","y[2]",1.00056415813732,7980.7659959996
"Male","m2_Biiliac.Eth","y[3]",1.00027555478692,8168.41007040779
"Male","m2_Biiliac.Eth","y[4]",1.00024374726981,9767.84875803569
"Male","m2_Biiliac.Eth","y[5]",1.00001969724404,12884.0199842952
"Male","m2_Biiliac.Eth","b[1]",1.00024094964886,8295.58405853947
"Male","m2_Biiliac.Eth","b[2]",1.00020449741723,9097.62494589269
"Male","m2_Biiliac.Eth","b[3]",1.00015969723148,8317.25822036421
"Male","m2_Biiliac.Eth","b[4]",1.00018136025123,8848.86714126537
"Male","m2_Biiliac.Eth","b[5]",0.99992276897172,11095.3668391831
"Male","m2_Biacrom.Eth","x[1]",1.00044928957724,9515.16759557914
"Male","m2_Biacrom.Eth","x[2]",1.00052213132193,10340.1026990027
"Male","m2_Biacrom.Eth","x[3]",1.00028011851951,9630.9756563298
"Male","m2_Biacrom.Eth","x[4]",1.00014492819706,10343.1889522701
"Male","m2_Biacrom.Eth","x[5]",1.00038469267095,12028.9141894217
"Male","m2_Biacrom.Eth","z[1]",1.00022935689007,6969.85993730963
"Male","m2_Biacrom.Eth","z[2]",1.00039819227536,8260.00053137909
"Male","m2_Biacrom.Eth","z[3]",1.00002095959213,9132.12039056147
"Male","m2_Biacrom.Eth","z[4]",1.00050581854383,9861.85306058389
"Male","m2_Biacrom.Eth","z[5]",1.00024882097685,14815.2855968554
"Male","m2_Biacrom.Eth","a",1.00041112615955,6713.37393935643
"Male","m2_Biacrom.Eth","sigma_b",1.00031166492846,4506.16950603633
"Male","m2_Biacrom.Eth","sigma_y",1.00020597948079,5264.52056054978
"Male","m2_Biacrom.Eth","sigma",1.00008173686678,13039.5374330666
"Male","m2_Biacrom.Eth","y[1]",1.00038318065765,7129.81208412275
"Male","m2_Biacrom.Eth","y[2]",1.00017203837842,7735.9752652182
"Male","m2_Biacrom.Eth","y[3]",1.00011453288468,7518.51188900618
"Male","m2_Biacrom.Eth","y[4]",1.0002393428925,9670.06782233645
"Male","m2_Biacrom.Eth","y[5]",1.00043554141695,14065.3864849752
"Male","m2_Biacrom.Eth","b[1]",1.00059622670567,9497.68679902042
"Male","m2_Biacrom.Eth","b[2]",1.00048495354848,10736.4411998697
"Male","m2_Biacrom.Eth","b[3]",1.00092362036901,7163.41256964499
"Male","m2_Biacrom.Eth","b[4]",1.00009724581903,7675.90599143717
"Male","m2_Biacrom.Eth","b[5]",1.00021830804695,12164.3266673731
"Male","m2_Mass.Eth","x[1]",1.00021837631636,6397.37389215677
"Male","m2_Mass.Eth","x[2]",1.00020893208461,9218.20244910874
"Male","m2_Mass.Eth","x[3]",1.00040444479019,8703.32538595562
"Male","m2_Mass.Eth","x[4]",1.00028009109277,7590.8850486455
"Male","m2_Mass.Eth","x[5]",1.00011391246825,9886.53374362845
"Male","m2_Mass.Eth","z[1]",1.00072480388989,7242.42274057603
"Male","m2_Mass.Eth","z[2]",1.0005858512764,9407.06405539435
"Male","m2_Mass.Eth","z[3]",1.00010578941285,9745.9974505776
"Male","m2_Mass.Eth","z[4]",1.00038828029815,10268.039111827
"Male","m2_Mass.Eth","z[5]",1.00029577844671,15811.4835719198
"Male","m2_Mass.Eth","a",1.00036894873493,7726.75221259135
"Male","m2_Mass.Eth","sigma_b",1.00028089329738,4359.23861924263
"Male","m2_Mass.Eth","sigma_y",1.00039299408798,5221.96908215352
"Male","m2_Mass.Eth","sigma",1.00023856817417,12355.1153123711
"Male","m2_Mass.Eth","y[1]",1.00007385007958,8252.67950612624
"Male","m2_Mass.Eth","y[2]",1.00005498271282,9739.72860540074
"Male","m2_Mass.Eth","y[3]",1.00052480523596,7751.20692673415
"Male","m2_Mass.Eth","y[4]",1.00016754263186,9766.00225170703
"Male","m2_Mass.Eth","y[5]",1.00018990304036,13472.5685628513
"Male","m2_Mass.Eth","b[1]",1.00033935673968,7941.35120680693
"Male","m2_Mass.Eth","b[2]",1.00016802882326,8230.36967172799
"Male","m2_Mass.Eth","b[3]",1.00010598587802,8114.38741808592
"Male","m2_Mass.Eth","b[4]",1.00025831175575,8517.59503321405
"Male","m2_Mass.Eth","b[5]",0.99997056236273,8900.12724429882
"Male","m2_Triceps.Eth","x[1]",1.00012866178707,7122.64062241328
"Male","m2_Triceps.Eth","x[2]",1.00084173624481,7408.28501868322
"Male","m2_Triceps.Eth","x[3]",1.00038372620196,7471.59279622663
"Male","m2_Triceps.Eth","x[4]",1.00100944076894,7077.18772646669
"Male","m2_Triceps.Eth","x[5]",1.00038050458532,9884.45402850499
"Male","m2_Triceps.Eth","z[1]",1.0000782867568,12014.5562019653
"Male","m2_Triceps.Eth","z[2]",0.999881668598144,14742.8143790864
"Male","m2_Triceps.Eth","z[3]",1.00006039657293,15571.0546278507
"Male","m2_Triceps.Eth","z[4]",1.00052910860996,15803.9641534024
"Male","m2_Triceps.Eth","z[5]",1.0001556499266,18314.9295313401
"Male","m2_Triceps.Eth","a",1.00035624563672,6270.38292870468
"Male","m2_Triceps.Eth","sigma_b",1.00055613003947,6019.96249837855
"Male","m2_Triceps.Eth","sigma_y",1.00017397098047,7185.28694513711
"Male","m2_Triceps.Eth","sigma",1.00000902107673,18013.5273433986
"Male","m2_Triceps.Eth","y[1]",1.00009012150224,9329.11923502751
"Male","m2_Triceps.Eth","y[2]",1.00006665212764,9955.07941193329
"Male","m2_Triceps.Eth","y[3]",1.0002037862353,11574.8957174178
"Male","m2_Triceps.Eth","y[4]",1.00027813397519,12106.8945355609
"Male","m2_Triceps.Eth","y[5]",1.00016382448771,13402.1683448397
"Male","m2_Triceps.Eth","b[1]",1.00039069780768,7442.57126799626
"Male","m2_Triceps.Eth","b[2]",1.00058165493974,7749.95994709484
"Male","m2_Triceps.Eth","b[3]",1.00024399078353,7703.88847860728
"Male","m2_Triceps.Eth","b[4]",1.00060541970671,7422.94355410684
"Male","m2_Triceps.Eth","b[5]",1.00042435033426,9741.33307847004
"Male","m2_ForearmC.Eth","x[1]",1.00020281825192,5271.33967363599
"Male","m2_ForearmC.Eth","x[2]",1.0001622581829,5513.24148703868
"Male","m2_ForearmC.Eth","x[3]",1.00032460763083,7485.11971167908
"Male","m2_ForearmC.Eth","x[4]",1.00024360672675,6079.34580203923
"Male","m2_ForearmC.Eth","x[5]",1.00015583642908,8965.65457119979
"Male","m2_ForearmC.Eth","z[1]",1.00025036171318,8078.47993116446
"Male","m2_ForearmC.Eth","z[2]",1.00006605506214,10188.5110372258
"Male","m2_ForearmC.Eth","z[3]",1.00009206130161,11465.591478154
"Male","m2_ForearmC.Eth","z[4]",1.00007738214368,10788.0359411295
"Male","m2_ForearmC.Eth","z[5]",1.00033870022057,16032.1515599201
"Male","m2_ForearmC.Eth","a",1.00020682612027,6743.11604774417
"Male","m2_ForearmC.Eth","sigma_b",1.00105700330039,5223.51291361183
"Male","m2_ForearmC.Eth","sigma_y",1.00013734100287,4772.4591455599
