"Extraction_name","Model_name","Parameter1","Parameter1_index","Parameter2","Parameter2_index","Comparison_type","mean","sd","ci_lower_89","ci_upper_89","ci_lower_95","ci_upper_95","prob_positive","n_samples"
"m1_ForearmC.ForearmL.Hrs_Total___RunF","m1_ForearmC.ForearmL.Hrs_Total","b",1,NA,NA,"single",-0.333837439546077,0.155524862091775,-0.5854755581,-0.084703176255,-0.640855022,-0.02811400705,0.0161875,16000
"m1_ForearmC.ForearmL.Hrs_Total.Eth___RunF","m1_ForearmC.ForearmL.Hrs_Total.Eth","b",1,NA,NA,"single",-0.319024756997444,0.153831874050822,-0.56252256045,-0.075895441275,-0.6204136235,-0.01938332685,0.0188125,16000
"m1_ForearmC___ClimbF","m1_ForearmC","b",3,NA,NA,"single",0.113803845224728,0.143668877639409,-0.11759306295,0.34167703755,-0.17008897425,0.39249507275,0.788,16000
"m1_ForearmC.Eth___ClimbF","m1_ForearmC.Eth","b",3,NA,NA,"single",0.195109947498827,0.139998535885828,-0.027731448415,0.41778221065,-0.08036775595,0.46902857275,0.9184375,16000
"m1_ForearmC.ForearmL___ClimbF","m1_ForearmC.ForearmL","b",3,NA,NA,"single",0.112432001953969,0.143209504269996,-0.11562555505,0.34248967825,-0.16693450625,0.396875642,0.783,16000
"m1_ForearmC.ForearmL.Eth___ClimbF","m1_ForearmC.ForearmL.Eth","b",3,NA,NA,"single",0.194250226331079,0.143416869310935,-0.0370107843,0.4199000236,-0.0891409841,0.47524482775,0.9129375,16000
"m1_ForearmC.Hrs_Total___ClimbF","m1_ForearmC.Hrs_Total","b",3,NA,NA,"single",-0.0436082337113714,0.140505716667933,-0.26616508285,0.18368114535,-0.31893377,0.235594882,0.3720625,16000
"m1_ForearmC.Hrs_Total.Eth___ClimbF","m1_ForearmC.Hrs_Total.Eth","b",3,NA,NA,"single",0.0317086079718124,0.138803014893561,-0.1880007123,0.25419339425,-0.2376305265,0.30896808775,0.5905,16000
"m1_ForearmC.ForearmL.Hrs_Total___ClimbF","m1_ForearmC.ForearmL.Hrs_Total","b",3,NA,NA,"single",-0.0467829869630346,0.141381381343926,-0.2734154736,0.18169020485,-0.32250449425,0.2288290765,0.366625,16000
"m1_ForearmC.ForearmL.Hrs_Total.Eth___ClimbF","m1_ForearmC.ForearmL.Hrs_Total.Eth","b",3,NA,NA,"single",0.0243403315823344,0.139813348527927,-0.2004121733,0.24925453115,-0.25481966475,0.29597386125,0.5710625,16000
"m1_ForearmC___RunM.RunF","m1_ForearmC","b",2,"b",1,"difference",-0.145395484796015,0.205304233371856,-0.47466579885,0.1832552191,-0.54549278645,0.26133238875,0.2399375,16000
"m1_ForearmC.Eth___RunM.RunF","m1_ForearmC.Eth","b",2,"b",1,"difference",-0.181680495116053,0.196294912181553,-0.49172323085,0.12999848785,-0.5648427352,0.20871257025,0.177375,16000
"m1_ForearmC.ForearmL___RunM.RunF","m1_ForearmC.ForearmL","b",2,"b",1,"difference",-0.145299816953752,0.203553811400967,-0.46776668505,0.1772063348,-0.545646857,0.25503905775,0.2345,16000
"m1_ForearmC.ForearmL.Eth___RunM.RunF","m1_ForearmC.ForearmL.Eth","b",2,"b",1,"difference",-0.179243382986563,0.203063270685521,-0.503957708025,0.1398259009,-0.5784329906775,0.21689272825,0.1900625,16000
"m1_ForearmC.Hrs_Total___RunM.RunF","m1_ForearmC.Hrs_Total","b",2,"b",1,"difference",-0.203401921814231,0.195996319307119,-0.51900337454,0.10781271615,-0.589020596325,0.183146993,0.1474375,16000
"m1_ForearmC.Hrs_Total.Eth___RunM.RunF","m1_ForearmC.Hrs_Total.Eth","b",2,"b",1,"difference",-0.225528955559819,0.186253921948192,-0.524553858425,0.0693335713999999,-0.594795974375,0.13662917625,0.11125,16000
"m1_ForearmC.ForearmL.Hrs_Total___RunM.RunF","m1_ForearmC.ForearmL.Hrs_Total","b",2,"b",1,"difference",-0.20138243596736,0.194734050741444,-0.5103387490975,0.1103076145,-0.579372807275,0.18370866025,0.1496875,16000
"m1_ForearmC.ForearmL.Hrs_Total.Eth___RunM.RunF","m1_ForearmC.ForearmL.Hrs_Total.Eth","b",2,"b",1,"difference",-0.225474657321118,0.192612658058596,-0.533525285855,0.0826875376,-0.602818198975,0.14917596525,0.1220625,16000
"m1_ForearmC___ClimbM.ClimbF","m1_ForearmC","b",4,"b",3,"difference",0.100774245077603,0.203601922710859,-0.221962156145,0.42773111948,-0.29338069575,0.50115527825,0.68725,16000
"m1_ForearmC.Eth___ClimbM.ClimbF","m1_ForearmC.Eth","b",4,"b",3,"difference",0.0232677178543677,0.195494094029018,-0.289573650185,0.33567192392,-0.36077786575,0.4038897075325,0.5483125,16000
"m1_ForearmC.ForearmL___ClimbM.ClimbF","m1_ForearmC.ForearmL","b",4,"b",3,"difference",0.102364896195582,0.199980391796876,-0.2170709042,0.422404229214,-0.288515830725,0.4992606149,0.6984375,16000
"m1_ForearmC.ForearmL.Eth___ClimbM.ClimbF","m1_ForearmC.ForearmL.Eth","b",4,"b",3,"difference",0.0221667899612719,0.197445219514861,-0.294283419805,0.3352375556,-0.36894969645825,0.408604765575,0.5448125,16000
"m1_ForearmC.Hrs_Total___ClimbM.ClimbF","m1_ForearmC.Hrs_Total","b",4,"b",3,"difference",0.202440021934396,0.190375293436591,-0.102392622635,0.5046620818,-0.17230262515,0.57996767225,0.8584375,16000
"m1_ForearmC.Hrs_Total.Eth___ClimbM.ClimbF","m1_ForearmC.Hrs_Total.Eth","b",4,"b",3,"difference",0.130466954027581,0.187507736139317,-0.16787039814,0.429213095565,-0.240684311925,0.49825976435,0.755375,16000
"m1_ForearmC.ForearmL.Hrs_Total___ClimbM.ClimbF","m1_ForearmC.ForearmL.Hrs_Total","b",4,"b",3,"difference",0.201297771675779,0.189014175547831,-0.10150518824,0.5057569217,-0.166300512625,0.573587487725,0.8568125,16000
"m1_ForearmC.ForearmL.Hrs_Total.Eth___ClimbM.ClimbF","m1_ForearmC.ForearmL.Hrs_Total.Eth","b",4,"b",3,"difference",0.134401194373889,0.186232162469779,-0.16113124697,0.4379394263,-0.229719115825,0.505177653,0.76325,16000
"m1_ForearmC___ClimbM.RunM","m1_ForearmC","b",4,"b",2,"difference",0.721436133859243,0.206961932874572,0.38892764556,1.0502135502,0.31647481025,1.1276477295,0.9998125,16000
"m1_ForearmC.Eth___ClimbM.RunM","m1_ForearmC.Eth","b",4,"b",2,"difference",0.736945113183382,0.196802907402415,0.4231298212175,1.05330378125,0.35292496415,1.12199612525,0.999875,16000
"m1_ForearmC.ForearmL___ClimbM.RunM","m1_ForearmC.ForearmL","b",4,"b",2,"difference",0.720479700294301,0.206761816951726,0.393654307745,1.0530951678,0.318936559525,1.1287915335,0.9995625,16000
"m1_ForearmC.ForearmL.Eth___ClimbM.RunM","m1_ForearmC.ForearmL.Eth","b",4,"b",2,"difference",0.734344088038351,0.199500216785099,0.414460872465,1.0520253885,0.34498339135,1.1235887865,0.999625,16000
"m1_ForearmC.Hrs_Total___ClimbM.RunM","m1_ForearmC.Hrs_Total","b",4,"b",2,"difference",0.684346553489093,0.192686898903119,0.374038669205,0.99281651285,0.302200400825,1.06586264975,0.999875,16000
"m1_ForearmC.Hrs_Total.Eth___ClimbM.RunM","m1_ForearmC.Hrs_Total.Eth","b",4,"b",2,"difference",0.701157989704955,0.187154067382147,0.401561440145,0.9980421589,0.333927233875,1.06974396225,0.9999375,16000
"m1_ForearmC.ForearmL.Hrs_Total___ClimbM.RunM","m1_ForearmC.ForearmL.Hrs_Total","b",4,"b",2,"difference",0.689734660226182,0.195389413787625,0.380512951605,1.0054488286,0.305497831375,1.0776323525,0.99925,16000
"m1_ForearmC.ForearmL.Hrs_Total.Eth___ClimbM.RunM","m1_ForearmC.ForearmL.Hrs_Total.Eth","b",4,"b",2,"difference",0.703240940274785,0.187606466178977,0.404597721645,1.0039461998,0.33719776675,1.07348884775,0.9999375,16000
"m1_ForearmC___ClimbF.RunF","m1_ForearmC","b",3,"b",1,"difference",0.475266403985625,0.219338116743266,0.128250462055,0.8267826987,0.044597660925,0.9031320465,0.98475,16000
"m1_ForearmC.Eth___ClimbF.RunF","m1_ForearmC.Eth","b",3,"b",1,"difference",0.531996900212962,0.213400713994222,0.192664408845,0.8719665342,0.116850591775,0.953366119,0.9939375,16000
"m1_ForearmC.ForearmL___ClimbF.RunF","m1_ForearmC.ForearmL","b",3,"b",1,"difference",0.472814987144967,0.224077579416357,0.119499235305,0.8331768887,0.0344053235,0.91643956725,0.983125,16000
"m1_ForearmC.ForearmL.Eth___ClimbF.RunF","m1_ForearmC.ForearmL.Eth","b",3,"b",1,"difference",0.532933915090516,0.21894752528614,0.18205569474,0.8822229567,0.1028336288775,0.961369118,0.99075,16000
"m1_ForearmC.Hrs_Total___ClimbF.RunF","m1_ForearmC.Hrs_Total","b",3,"b",1,"difference",0.278504609740466,0.215809368099118,-0.0626246514,0.627809047715,-0.136169252375,0.71353890475,0.904,16000
"m1_ForearmC.Hrs_Total.Eth___ClimbF.RunF","m1_ForearmC.Hrs_Total.Eth","b",3,"b",1,"difference",0.345162080117556,0.207653454628241,0.01426178175,0.67459947735,-0.0595178518,0.75857328575,0.9534375,16000
"m1_ForearmC.ForearmL.Hrs_Total___ClimbF.RunF","m1_ForearmC.ForearmL.Hrs_Total","b",3,"b",1,"difference",0.287054452583043,0.21596384506525,-0.05650652585,0.632515360949999,-0.1377686278,0.7130077823,0.909125,16000
"m1_ForearmC.ForearmL.Hrs_Total.Eth___ClimbF.RunF","m1_ForearmC.ForearmL.Hrs_Total.Eth","b",3,"b",1,"difference",0.343365088579778,0.213172125695005,0.00338591730000001,0.6868764931,-0.070446235,0.76243229175,0.9464375,16000
"m1_Hrs_Sport___RunM","m1_Hrs_Sport","b",2,NA,NA,"single",0.629530077439437,0.138570264381666,0.40805670975,0.84770434565,0.355493009,0.89783912125,1,16000
"m1_Hrs_Sport.Eth___RunM","m1_Hrs_Sport.Eth","b",2,NA,NA,"single",0.61501756961,0.136391417505176,0.39737343895,0.83207465505,0.34585955825,0.87932741275,1,16000
"m1_Hrs_Sport___ClimbM","m1_Hrs_Sport","b",4,NA,NA,"single",0.3856951313081,0.111014959831255,0.20989746615,0.56267888395,0.17126336575,0.60298514625,0.9996875,16000
"m1_Hrs_Sport.Eth___ClimbM","m1_Hrs_Sport.Eth","b",4,NA,NA,"single",0.343653168816475,0.111145780345616,0.165056047,0.5201109505,0.125456494,0.5649099845,0.9990625,16000
"m1_Hrs_Sport___RunF","m1_Hrs_Sport","b",1,NA,NA,"single",0.83241160904,0.167901385961129,0.56306295595,1.0995795925,0.50145651225,1.1596823625,1,16000
"m1_Hrs_Sport.Eth___RunF","m1_Hrs_Sport.Eth","b",1,NA,NA,"single",0.7782781945475,0.166652848680591,0.51224640645,1.043566679,0.4477966785,1.1020116725,1,16000
"m1_Hrs_Sport___ClimbF","m1_Hrs_Sport","b",3,NA,NA,"single",0.414324260374212,0.113674014846394,0.23209747155,0.59695445575,0.19109701125,0.63780382775,0.99975,16000
"m1_Hrs_Sport.Eth___ClimbF","m1_Hrs_Sport.Eth","b",3,NA,NA,"single",0.434002682092175,0.111051437870016,0.25389118385,0.61139527105,0.21903058225,0.65103590675,0.999875,16000
"m1_Hrs_Sport___RunM.RunF","m1_Hrs_Sport","b",2,"b",1,"difference",-0.202881531600562,0.216924522552883,-0.5515063299,0.14606274495,-0.6326885825,0.21983185425,0.174375,16000
"m1_Hrs_Sport.Eth___RunM.RunF","m1_Hrs_Sport.Eth","b",2,"b",1,"difference",-0.1632606249375,0.210502513072369,-0.5015663668,0.17199877935,-0.5731280135,0.25383364975,0.219625,16000
"m1_Hrs_Sport___ClimbM.ClimbF","m1_Hrs_Sport","b",4,"b",3,"difference",-0.0286291290661125,0.158725403552429,-0.2840346957,0.226068315999999,-0.341359960475,0.27938519525,0.4299375,16000
"m1_Hrs_Sport.Eth___ClimbM.ClimbF","m1_Hrs_Sport.Eth","b",4,"b",3,"difference",-0.0903495132757,0.157050537693764,-0.3415492395,0.1622816675,-0.4008622715,0.2197980215,0.2805,16000
"m1_Hrs_Sport___ClimbM.RunM","m1_Hrs_Sport","b",4,"b",2,"difference",-0.243834946131337,0.181061151095143,-0.5315465464,0.0486488915999998,-0.5983198595,0.115414306,0.0905625,16000
"m1_Hrs_Sport.Eth___ClimbM.RunM","m1_Hrs_Sport.Eth","b",4,"b",2,"difference",-0.271364400793525,0.176164517359607,-0.55700225375,0.00576397594999994,-0.6184052081,0.0714624509999999,0.058875,16000
"m1_Hrs_Sport___ClimbF.RunF","m1_Hrs_Sport","b",3,"b",1,"difference",-0.418087348665788,0.202058733688304,-0.7410696337,-0.0971731594000002,-0.81354178525,-0.0240504602500002,0.018625,16000
"m1_Hrs_Sport.Eth___ClimbF.RunF","m1_Hrs_Sport.Eth","b",3,"b",1,"difference",-0.344275512455325,0.202920539621181,-0.6695146387,-0.01754228905,-0.7386087935,0.0592921697499995,0.0459375,16000
"m1_Exp_yrs___RunM","m1_Exp_yrs","b",2,NA,NA,"single",-0.0620220459199707,0.133889634642927,-0.2749424235,0.15071218805,-0.32377100125,0.19959828875,0.3218125,16000
"m1_Exp_yrs.Eth___RunM","m1_Exp_yrs.Eth","b",2,NA,NA,"single",-0.0636605311622024,0.130375819003558,-0.27175342255,0.14145405245,-0.319454662,0.18894178275,0.315,16000
"m1_Exp_yrs___ClimbM","m1_Exp_yrs","b",4,NA,NA,"single",0.2076741720463,0.142640993873493,-0.019192373955,0.4356371515,-0.07157162255,0.486372271,0.9273125,16000
"m1_Exp_yrs.Eth___ClimbM","m1_Exp_yrs.Eth","b",4,NA,NA,"single",0.211069879214598,0.141183270341879,-0.01570312967,0.43463505015,-0.0676243271,0.486256695,0.930375,16000
"m1_Exp_yrs___RunF","m1_Exp_yrs","b",1,NA,NA,"single",0.236396231551082,0.125410397569011,0.03610747672,0.4361108027,-0.0078707291675,0.4848896285,0.971125,16000
"m1_Exp_yrs.Eth___RunF","m1_Exp_yrs.Eth","b",1,NA,NA,"single",0.219620974601945,0.124483469910953,0.018476042255,0.4202296172,-0.0243688509,0.46203939,0.959375,16000
"m1_Exp_yrs___ClimbF","m1_Exp_yrs","b",3,NA,NA,"single",0.663227645577101,0.209018796730007,0.32940971875,0.99556211315,0.25286823425,1.07329179,0.99925,16000
"m1_Exp_yrs.Eth___ClimbF","m1_Exp_yrs.Eth","b",3,NA,NA,"single",0.583912580961221,0.215117729975087,0.24290502205,0.927250824899999,0.1677412105,1.0105171,0.997125,16000
"m1_Exp_yrs___RunM.RunF","m1_Exp_yrs","b",2,"b",1,"difference",-0.298418277471052,0.183216168708588,-0.5931806736,-0.00330722659000006,-0.66247477925,0.0601942593999999,0.0530625,16000
"m1_Exp_yrs.Eth___RunM.RunF","m1_Exp_yrs.Eth","b",2,"b",1,"difference",-0.283281505764147,0.180016269250774,-0.5722726827,0.00338194550499997,-0.6391247785,0.0680655202,0.05675,16000
"m1_Exp_yrs___ClimbM.ClimbF","m1_Exp_yrs","b",4,"b",3,"difference",-0.455553473530801,0.256154582267179,-0.868301669035,-0.0492854080500007,-0.96123528925,0.0435028162,0.0363125,16000
"m1_Exp_yrs.Eth___ClimbM.ClimbF","m1_Exp_yrs.Eth","b",4,"b",3,"difference",-0.372842701746623,0.257079151193877,-0.7834592335,0.0315815626,-0.88208622965725,0.13085830795,0.0693125,16000
"m1_Exp_yrs___ClimbM.RunM","m1_Exp_yrs","b",4,"b",2,"difference",0.269696217966271,0.196786864008305,-0.042330480245,0.585457606415,-0.11722089645,0.66554534175,0.9166875,16000
"m1_Exp_yrs.Eth___ClimbM.RunM","m1_Exp_yrs.Eth","b",4,"b",2,"difference",0.2747304103768,0.192719999090361,-0.03323185764,0.5815761809,-0.10483184206925,0.64240947025,0.9220625,16000
"m1_Exp_yrs___ClimbF.RunF","m1_Exp_yrs","b",3,"b",1,"difference",0.42683141402602,0.244850489909904,0.03391868915,0.8185825282,-0.04693237675,0.90428252,0.9601875,16000
"m1_Exp_yrs.Eth___ClimbF.RunF","m1_Exp_yrs.Eth","b",3,"b",1,"difference",0.364291606359276,0.246922908688676,-0.0274129725,0.75781641641,-0.11441801075,0.8549575263825,0.9325,16000
