"Model_name","Parameter","rhat","ess_bulk"
"m1_Finger.Eth","z[1]",1.00033514601141,6811.62820868738
"m1_Finger.Eth","z[2]",1.00014887154647,8207.25767435979
"m1_Finger.Eth","z[3]",1.0006430196225,8298.83915032892
"m1_Finger.Eth","z[4]",1.00042500540678,11159.3059734987
"m1_Finger.Eth","a",1.00068878505559,6305.5853575386
"m1_Finger.Eth","b[1]",1.0000236843361,16337.6186857228
"m1_Finger.Eth","b[2]",1.0003877514589,16223.4195356458
"m1_Finger.Eth","b[3]",1.00030353380763,15882.6145488838
"m1_Finger.Eth","b[4]",1.00013663701033,14360.4189505038
"m1_Finger.Eth","sigma_y",1.00017936545793,5276.05423454173
"m1_Finger.Eth","sigma",0.999992101908856,14131.8455009908
"m1_Finger.Eth","y[1]",1.00063097829982,6436.12985098347
"m1_Finger.Eth","y[2]",1.00024287812248,7147.35025469522
"m1_Finger.Eth","y[3]",1.00045399477931,8201.28490451616
"m1_Finger.Eth","y[4]",1.00022891204513,10647.6390366324
"m1_Biiliac.Eth","z[1]",1.00063788013802,6060.37414627426
"m1_Biiliac.Eth","z[2]",1.00057952077527,8119.2279932506
"m1_Biiliac.Eth","z[3]",1.00033150646843,8138.81505804608
"m1_Biiliac.Eth","z[4]",1.00110507646293,10924.0574983055
"m1_Biiliac.Eth","a",1.00108006048357,6134.81842468765
"m1_Biiliac.Eth","b[1]",1.00003390572767,16885.3953747829
"m1_Biiliac.Eth","b[2]",1.00037674886299,18512.5811820975
"m1_Biiliac.Eth","b[3]",1.00023343793896,16065.7127939767
"m1_Biiliac.Eth","b[4]",1.00026686058584,17009.8908103144
"m1_Biiliac.Eth","sigma_y",1.00076830321174,4728.84267416419
"m1_Biiliac.Eth","sigma",1.00029678457989,16475.2925973174
"m1_Biiliac.Eth","y[1]",1.00106801351429,6327.98655145637
"m1_Biiliac.Eth","y[2]",1.0008655562846,6926.03066586704
"m1_Biiliac.Eth","y[3]",1.00032237460041,8588.6705997617
"m1_Biiliac.Eth","y[4]",1.00063565022275,9070.54688579335
"m1_Biacrom.Eth","z[1]",1.0004491037001,6429.50925499782
"m1_Biacrom.Eth","z[2]",1.00035054146995,8476.04302000424
"m1_Biacrom.Eth","z[3]",1.00052327178293,7972.8847257329
"m1_Biacrom.Eth","z[4]",1.00037154928645,12526.1867938836
"m1_Biacrom.Eth","a",1.00044173515231,6231.53985470845
"m1_Biacrom.Eth","b[1]",1.00040174191258,17172.3660363119
"m1_Biacrom.Eth","b[2]",0.999958149474132,16418.2326426279
"m1_Biacrom.Eth","b[3]",1.00016426003269,16254.8335233643
"m1_Biacrom.Eth","b[4]",1.00017858927551,16873.9457637899
"m1_Biacrom.Eth","sigma_y",1.00194086163,4163.45589237253
"m1_Biacrom.Eth","sigma",1.00057606971627,14883.1510801916
"m1_Biacrom.Eth","y[1]",1.00054586516459,6297.29351781201
"m1_Biacrom.Eth","y[2]",1.00043371466569,6721.24832371673
"m1_Biacrom.Eth","y[3]",1.00042094682145,7642.46361990079
"m1_Biacrom.Eth","y[4]",1.00034252632103,10714.5205776529
"m1_Mass.Eth","z[1]",1.00022039680595,6403.44294643535
"m1_Mass.Eth","z[2]",1.00069598549465,7490.04359906315
"m1_Mass.Eth","z[3]",1.00024331443569,8210.65820387114
"m1_Mass.Eth","z[4]",1.00006433218248,11541.8449536618
"m1_Mass.Eth","a",1.00041226558728,6438.4821160608
"m1_Mass.Eth","b[1]",1.0006718321063,17942.6546669213
"m1_Mass.Eth","b[2]",1.000545032371,16385.491133616
"m1_Mass.Eth","b[3]",1.00039476077763,17104.92510998
"m1_Mass.Eth","b[4]",1.00014675704091,17465.3604462642
"m1_Mass.Eth","sigma_y",1.00025878116953,5318.65606646549
"m1_Mass.Eth","sigma",0.999970190018811,15865.7021581948
"m1_Mass.Eth","y[1]",1.00030795123843,6532.70378706016
"m1_Mass.Eth","y[2]",1.00042439812281,7356.7962360031
"m1_Mass.Eth","y[3]",1.00028762121498,8641.45492727976
"m1_Mass.Eth","y[4]",1.00022340181775,11541.1378162057
"m1_Triceps.Eth","z[1]",1.00042380373388,7024.9589938558
"m1_Triceps.Eth","z[2]",1.0003202113021,8566.97535781126
"m1_Triceps.Eth","z[3]",1.00041049567431,9427.46218337449
"m1_Triceps.Eth","z[4]",1.00029994473273,10052.5120428626
"m1_Triceps.Eth","a",1.00029051039292,6824.22692683436
"m1_Triceps.Eth","b[1]",1.00040636933432,15097.8936596447
"m1_Triceps.Eth","b[2]",1.00082244618817,14262.7106231317
"m1_Triceps.Eth","b[3]",1.00056912120141,15018.9901430972
"m1_Triceps.Eth","b[4]",1.00050746456757,15493.4496251672
"m1_Triceps.Eth","sigma_y",1.00073083761656,4016.41124161113
"m1_Triceps.Eth","sigma",1.00045320624032,14318.8294211243
"m1_Triceps.Eth","y[1]",1.00035670708751,7081.87774646527
"m1_Triceps.Eth","y[2]",1.00023523946367,6693.37171264838
"m1_Triceps.Eth","y[3]",1.00027968625795,9094.07363373023
"m1_Triceps.Eth","y[4]",1.00016183549037,10315.558095554
"m1_ForearmC.Eth","z[1]",1.00047066009787,5916.05900720503
"m1_ForearmC.Eth","z[2]",1.00035591753896,7790.53995583702
"m1_ForearmC.Eth","z[3]",1.0006049123582,7375.31249520531
"m1_ForearmC.Eth","z[4]",0.999928382149857,11104.0582707205
"m1_ForearmC.Eth","a",1.00048598980112,6058.54802892437
